char_len,word_count,type_count,ttr,content_ratio,avg_word_len,clause_count,question_type,has_comparative,has_negation,has_temporal,has_numeric,has_aggregation,has_question_mark,flesch_reading_ease,gunning_fog,flesch_kincaid_grade,smog_index,dep_tree_depth,has_passive,ne_count,ne_density,pos_NOUN,pos_VERB,pos_ADJ,pos_ADV,pos_PROPN,pos_NUM,pos_ADP,pos_DET,pos_PRON,pos_CCONJ,pos_SCONJ,pos_PUNCT,pct_VBZ_VBP,pct_VBD,pct_VBN,ne_ORG,ne_PERSON,ne_GPE,ne_DATE,ne_MONEY,ne_PERCENT,ne_LAW,ne_NORP,ne_PRODUCT,ne_EVENT,ne_TIME,ne_CARDINAL,nlq,Domain
650,116,80,0.6897,0.6293,4.44,2,Other,0,0,1,1,0,0,,,,,6,1,5,0.0385,16.92,12.31,4.62,4.62,3.85,3.08,7.69,6.92,11.54,6.15,1.54,8.46,10.77,1.54,3.85,2,1,1,1,0,0,0,0,0,0,0,0,"Every single night our netflix (or whatever video streaming service we are using) starts to buffer constantly starting around 8.30pm and becomes un watchable (we didn't have this probem with our old provider Virgin) - it's like EE have flipped a switch and are throttling our internet.Our firestick is connected via wifi and is in the same room as the router, also the pc upstairs is connected to wifi and this also becomes very sluggish around this time.We have been with EE 2 months now and this has been going on since we joined - what can I do please?I'm on theEssentials: Full Fibre 300 plan and I believe I have the smart hub plus router.Thanks",TelcoQA
300,55,42,0.7636,0.5818,4.236,0,Other,0,1,0,1,0,0,,,,,9,1,3,0.0517,18.97,12.07,1.72,3.45,13.79,1.72,6.9,10.34,6.9,6.9,0.0,5.17,10.34,0.0,5.17,0,2,0,0,0,0,1,0,0,0,0,0,"Hello,

I have aEE Smart WiFi Smart Hub Pro SH40J Router and it works fine but have issues with the router on Windows 11 24H2 in wireless connections it lists my printer but the printer does not connect to the router, have reset the printer but no good.

Any help would be greatly appreciated

Thanks",TelcoQA
705,133,81,0.609,0.609,3.797,5,Other,0,0,1,1,0,1,,,,,11,0,14,0.0864,19.14,11.11,8.02,1.85,4.32,4.32,4.94,9.88,9.26,2.47,1.23,14.2,3.7,3.09,0.62,3,0,1,5,0,0,0,0,0,0,0,5,"I used to get 1.6Gbps+ all the time, I have all the right equipment that supports that speed, such as 2.5Gb router, switch, WAPs, etc.

I used to receive 1.6Gbps download ALL THE TIME, AT ANY TIME, until a few days ago, when my speed has gone down to a mere ~100-200Mbps.  Both wired and wireless give me the same speed.  Wired used to be full 1.6+Gbps and wireless 1.3Gbps+.

Yesterday's speed test using the app. 2148

Today's speed test at the exact same time. 2148

P.S. I had to plug EE's own router to get the in-app speed test and it confirms the issue.

I already reset the ONT, my whole network (Omada), but speed is limited.

What can I do in this case?  Can I raise it with EE for compensation?",TelcoQA
378,75,57,0.76,0.64,3.96,4,Other,0,1,0,1,0,0,,,,,10,1,1,0.0125,21.25,16.25,1.25,6.25,0.0,1.25,6.25,6.25,15.0,7.5,2.5,2.5,10.0,1.25,6.25,0,0,0,0,0,0,0,0,0,0,0,1,"Hi, looking for abit of help my internet has stopped working and my EE router is stuck with a green light and flashes once ever 20 secs I have phoned EE and they have told me it's the power cable which I can't understand if the router is lite up I have tried turning off and on and tried the rest button but no change.

Just wondering if there is anything else I can try

Thanks",TelcoQA
362,72,55,0.7639,0.5833,3.931,5,Other,0,1,1,0,0,1,,,,,8,0,3,0.0366,18.29,14.63,1.22,6.1,1.22,0.0,12.2,6.1,12.2,4.88,4.88,9.76,13.41,0.0,3.66,0,0,0,3,0,0,0,0,0,0,0,0,"as the title says, the ee wifi hotspot i use is gone. i pay for broadband at home and use the hotspot when i stay with my grandma, which may be for days or weeks, and i rely on it fully whilst im there. after using it for months i have noticed that the hotspot no longer shows up in available networks, and isnt on the coverage map. are hotspots usually removed?",TelcoQA
671,129,80,0.6202,0.5581,4.085,4,Other,0,1,1,1,0,0,,,,,7,1,2,0.0143,22.14,14.29,7.14,0.71,2.14,0.71,11.43,7.14,7.86,5.0,2.14,6.43,4.29,2.86,2.14,0,0,0,1,0,0,0,0,0,0,0,1,"@ In our family home we have had the same landline number for over 50 years. My brother whilst living at my mums house after my dad died took over the phone account and has had with landline, broadband and mobile. My mum now wants to have the account in her name and keep the landline number along with broadband as brother moving out. Brother called EE and was told it’s not possible but would have to be a new account with new number. This can’t be right as the landline is staying at the same address and in the same family.  On EE website it says can transfer to family member. Can any one please advise? Any  direct numbers that can call to try and sort? Many thanks",TelcoQA
255,46,31,0.6739,0.587,4.457,1,Other,0,0,0,0,0,1,,,,,6,0,2,0.04,16.0,12.0,12.0,2.0,0.0,2.0,10.0,12.0,10.0,4.0,0.0,8.0,6.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,"Hi,

I already have a broadband connection at one house, but I would like to set up another connection at a different house that we have bought. Is it possible to add a second broadband connection at a different address but linked to the original account?",TelcoQA
304,61,44,0.7213,0.7049,3.672,1,Other,0,1,0,1,0,1,,,,,3,0,7,0.0959,16.44,6.85,9.59,6.85,5.48,5.48,2.74,8.22,15.07,0.0,2.74,10.96,6.85,5.48,0.0,2,0,2,1,0,0,0,0,0,0,0,2,"Today my EE broadband went live; I transferred from BT.  They won't replace my old BT Hub 2 with an EE router.  They tell me there is no need.  If they were all the same then why are there so many different ones out there.

My old BT package was wifi 5.  The new EE package is wifi 6.

Am I the only one?",TelcoQA
235,38,30,0.7895,0.7368,5.026,1,Other,0,0,0,0,0,0,,,,,5,0,1,0.0217,19.57,23.91,6.52,0.0,4.35,0.0,6.52,0.0,2.17,6.52,2.17,15.22,6.52,4.35,6.52,1,0,0,0,0,0,0,0,0,0,0,0,Set up. Tried uninstall and rebooting. Keep gettimg error that app cant connect. Have uninstall and reinstalled app. Have tried writing and scanning in router details. Have tried phoning customer service. My account was BT moved to EE.,TelcoQA
527,93,61,0.6559,0.6882,4.29,2,Other,0,0,1,1,0,0,,,,,6,0,5,0.0446,13.39,11.61,3.57,8.93,7.14,6.25,9.82,7.14,8.93,3.57,1.79,14.29,8.04,0.0,1.79,0,2,0,1,0,0,0,0,0,0,0,2,"Hi,

I'm using a Smart Hub Pro and one Smart WiFi Pro extender. When connected to the hub in our home office, I get full gigabit speed via WiFi (~900Mbps+). From our bedroom, with the extender very close, I sometimes get the full 900Mbps speeds, and sometimes it seems very much blocked at around 430Mbps. Restarting the extender fixes this temporarily, but next time I move between the two, it seems to block again.

I'm using a 5Ghz + 6Ghz setup only, with a legacy compatibility network on 2.4Ghz only, in case that matters.",TelcoQA
310,61,47,0.7705,0.5738,3.984,2,Other,0,1,0,0,0,1,,,,,6,1,0,0.0,19.7,19.7,0.0,4.55,4.55,0.0,4.55,10.61,9.09,6.06,0.0,7.58,9.09,0.0,7.58,0,0,0,0,0,0,0,0,0,0,0,0,"No matter which way I try to contact EE, everything is automated and none of the options allow me to ask for a QR code to return requested equipment. Checked texts and emails and I have the requests to return a wifi disc, but no QR code has been sent.

Are there still any humans working for EE that can help ?",TelcoQA
116,23,20,0.8696,0.7391,3.913,0,Other,0,1,0,0,0,0,,,,,3,1,0,0.0,8.0,16.0,4.0,0.0,4.0,4.0,4.0,0.0,16.0,0.0,0.0,8.0,4.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,"Hi I have not received our bag to return our old device. Please can you arrange one to be sent out please .

Shaneen",TelcoQA
355,69,47,0.6812,0.5362,3.986,1,Other,0,1,1,0,0,0,,,,,6,0,1,0.0128,24.36,12.82,1.28,1.28,2.56,0.0,7.69,12.82,11.54,6.41,1.28,10.26,6.41,1.28,0.0,0,1,0,0,0,0,0,0,0,0,0,0,"Any Idea how to contact EE?

The phone number doesn't have a option for broadband, to just redirects you to mobile after a few props of broadband.

I want to view my broadbills and contract, but there is an issue linking my account to my profile and there is no support.

I went to a store but no help.

No Email, No phone line and no in store assistance.",TelcoQA
81,17,16,0.9412,0.4118,3.588,0,Other,0,0,0,0,0,0,,,,,3,1,0,0.0,15.79,15.79,0.0,0.0,5.26,0.0,5.26,10.53,10.53,5.26,0.0,10.53,10.53,0.0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,"Hi

Does this have any VPN features, or can a VPN app be installed on it?

Thanks",TelcoQA
86,19,17,0.8947,0.5263,3.579,1,Other,0,1,1,0,0,0,,,,,4,0,0,0.0,15.79,21.05,0.0,0.0,0.0,0.0,5.26,15.79,15.79,10.53,5.26,0.0,15.79,0.0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,I have to rerun the kit and I have requested for a label but there’s no response since,TelcoQA
92,18,18,1.0,0.6667,4.056,0,Other,0,1,0,0,0,0,,,,,4,0,0,0.0,19.05,19.05,4.76,4.76,0.0,0.0,4.76,9.52,9.52,4.76,0.0,9.52,9.52,4.76,9.52,0,0,0,0,0,0,0,0,0,0,0,0,"Hi, My new phone for the landline has never worked. I've tried contacting EE but had no luck",TelcoQA
159,31,25,0.8065,0.6774,4.097,1,Other,0,0,0,0,0,1,,,,,5,0,3,0.0909,21.21,18.18,6.06,0.0,9.09,0.0,9.09,9.09,6.06,6.06,3.03,6.06,9.09,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,I’m thinking about taking out a home broadband package with EE but require a static IP address. Does anyone know if EE broadband has a static IP or uses CGNAT?,TelcoQA
396,79,60,0.7595,0.5696,3.734,2,Other,0,0,1,1,0,0,,,,,8,0,5,0.0543,19.57,7.61,8.7,2.17,2.17,5.43,6.52,9.78,11.96,3.26,3.26,5.43,8.7,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,4,"Hi All,

I'm currently on an EE FTTP 900 connection, but the wifi coverage is poor, my house is solid brick and my current BT discs are dying - does anyone know if I can purchase a smart hub pro 7 and replace my smarthub 6?

I'M also waiting for a new power brick as my hub is the victim of whatever is going on with the smart hub 6's at the moment so this would be a good time to get a 7. Thanks",TelcoQA
206,41,36,0.878,0.6585,3.927,0,Other,0,0,0,0,1,1,,,,,6,0,0,0.0,11.36,15.91,13.64,9.09,4.55,0.0,11.36,2.27,18.18,2.27,0.0,6.82,11.36,4.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"I’m getting maximum amount of sessions reached too all of a sudden, it was working fine I use the EE Voucher WiFi , and now I log in on phone with same password works then my PS5 it says incorrect password?",TelcoQA
1741,327,166,0.5076,0.6239,3.969,8,Other,0,1,1,1,0,0,,,,,8,1,23,0.0597,13.51,12.21,4.68,4.16,5.45,3.64,11.69,5.19,12.73,3.9,2.08,7.79,3.12,5.19,4.42,2,0,4,7,2,0,0,0,0,0,0,6,"Hi all.  I've been on the phone with EE for over 8 hrs now over 13 days.I was with EE for almost 15 years prior, and for no real reason, moved to BT for 2 years.  We also wanted to take out 2 sim deals with EE.I called last Wed to ask about the sim deals.  Long story short the guy offered me the £37 Unlimited 100mbps for £11.50.  i even asked at the time if i should be with EE for BB first.  He said no, I can sort it from here.  I was then transferred to BB.  Turns out he shouldn't have done that!  This is where the problems started.I won't go in to the full details, but I've been on the phone with them for over 8hrs now over 13 days and speaking to 13 different people.  The last phone call I was offered what I thought were sincere apologies for what had happened, why I wasn't being called back, and why I kept receiving different information and promises.  This lady said she'd spoken to her manager, would upgrade me to 900fibre for my current price I was for 150 as compensation for frustration caused and send me out the new Smart Hub + which is clearly offered on the EE website on all deals.I've been told point blank today I will not be receiving a Smart Hub + unless i upgrade to 900 fibre.......I exclaimed that it's offered with even their cheapest deals and 74mbps.........I tried to explain my weak garden signal and wifi 6 benefits, but No, not having it.  So i suggested as i was within 14 days, i would cancel the contract and take out a brand new contract and they would send me the Smart Hub +So, I'm waiting for yet another call back, promised tomorrow by the Manager.....I'm not holding my breath, but is this what EE has become?All I've tried to do is re join EE for Mobile and BB........I'm beyond beaten now.",TelcoQA
297,52,38,0.7308,0.6923,4.615,0,Other,0,0,0,0,0,0,,,,,6,0,0,0.0,22.92,16.67,10.42,6.25,0.0,0.0,8.33,8.33,6.25,2.08,0.0,8.33,4.17,4.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,"Just tried following the student beans link, same for me, can't get the sim discount or the broadband discount to show, just redirects to my normal profile, did you ever manage to use it?link from student beans ishttps://ee.co.uk/broadband?campaign-Id=student-offersjust directs to the normal page",TelcoQA
423,80,59,0.7375,0.5875,4.1,2,Other,1,0,1,1,0,0,,,,,8,0,5,0.0556,17.78,12.22,3.33,7.78,7.78,1.11,10.0,7.78,8.89,2.22,1.11,6.67,5.56,0.0,0.0,2,0,1,0,0,1,0,0,0,0,0,1,"Hi there,

I'm trying to use the student discount offer on Student Beans to save 20% on the price of 900mbps broadband package, however when I go through the EE deal there is nowhere to add in the discount code from Student Beans.

I can't find this anywhere but it seams to only be available at th point of sale? Do I have to place the order then add it in after all the other billing information?

Thankd and best wishes,",TelcoQA
321,62,40,0.6452,0.6613,4.129,0,Why,0,0,0,0,0,0,,,,,13,1,0,0.0,18.46,23.08,0.0,7.69,0.0,0.0,4.62,7.69,13.85,4.62,1.54,4.62,9.23,3.08,7.69,0,0,0,0,0,0,0,0,0,0,0,0,"Why am I getting repeat requests to return kit. I have already sent it back and had an email saying it’s been received. I am still getting emails I have spoken to customer support and even got them to send an email to me saying they have received the kit but still keep getting emails asking for the kit.

any suggestions",TelcoQA
228,44,36,0.8182,0.6136,4.114,1,Other,0,1,1,0,0,0,,,,,6,0,1,0.0213,29.79,12.77,2.13,6.38,0.0,0.0,12.77,6.38,14.89,6.38,0.0,6.38,6.38,4.26,0.0,0,1,0,0,0,0,0,0,0,0,0,0,"After logging into my EE account online I only have access to my mobile bill. There is no sign of my broadband bill or landline bill and no way of emailing EE for guidance. Has anyone else had this issue and resolved it.

Thanks",TelcoQA
225,43,36,0.8372,0.6047,3.814,1,Other,0,0,0,0,0,1,,,,,5,0,3,0.0566,11.32,9.43,1.89,1.89,15.09,1.89,13.21,9.43,5.66,3.77,0.0,15.09,3.77,1.89,3.77,2,0,1,0,0,0,0,0,0,0,0,0,"Hi, Just switched over from an old BT Hub to the New EE one but can't get my heating gateway (Salus It500) connected to the internet. Have plugged it into a LAN port (as with BT hub) but it doesn't connect..........any ideas?",TelcoQA
